gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,1,1,0.7943687306174818,1,2,0,2,2,0,2,2,1,0.5282831120823135,0.7811381124066062,False,False,True,False,False,True,False
0,1,0,0,0.6722515261016999,1,2,2,0,0,0,2,2,0,1.2151822074110203,1.2159117552219203,True,False,False,False,True,False,False
0,0,1,0,0.8350744654560759,1,2,0,2,2,2,2,2,1,1.4607403381082393,1.5001589831734374,True,False,True,False,False,False,False
1,0,1,1,-0.6303319887333076,1,0,1,1,1,1,1,1,0,-1.4942531130522119,-0.8642312228397636,False,True,True,False,False,False,False
1,1,1,0,1.3235432835192036,1,0,0,0,0,0,0,0,1,0.1997661534468453,0.989847890077398,True,False,True,False,False,False,False
0,0,0,0,0.06166550352279012,1,0,0,2,2,2,2,2,1,1.3329837430833347,0.5859869011817881,True,False,False,False,False,True,False
1,1,1,0,-1.2002122764736234,1,2,0,0,0,0,2,2,1,0.9845566657426863,-0.8862584084574946,True,False,False,False,False,True,False
1,0,0,0,-0.9559778674420595,1,0,1,1,1,1,1,1,0,-1.4959122896109767,-0.9304663556882993,False,True,False,False,False,False,True
1,1,0,0,1.5270719577121736,0,1,0,0,0,0,2,2,1,-0.6530505977583607,0.4234815586812565,False,False,True,False,False,True,False
0,0,1,1,1.6084834273893616,1,2,2,2,2,2,2,2,1,1.6880475266590431,2.710469463041713,True,False,False,True,False,False,False
1,0,1,1,0.30589991255435406,0,1,0,2,2,2,2,2,0,-0.1536384535700982,0.06545203468150312,False,False,True,False,False,False,True
0,0,0,0,1.0386031396490458,1,2,2,2,2,2,0,0,1,0.20474368312314,0.8775180191981323,False,False,True,False,True,False,False
0,0,1,1,-1.2002122764736234,0,1,2,0,0,0,0,0,0,-1.1690545075342733,-0.9686848391007371,False,False,False,False,True,False,False
1,0,0,0,-1.2816237461508113,1,0,2,0,0,0,0,0,1,-0.4705411762942116,-0.9866532305558383,False,False,False,False,False,False,True
1,0,1,1,0.631545791263106,1,2,1,1,1,1,1,1,0,-1.2818785135302928,-0.4626080555905764,False,True,False,True,False,False,False
1,0,0,0,-0.30468611002455576,1,0,0,0,2,2,2,2,0,1.1405192622665956,0.0939732909594417,True,False,False,True,False,False,False
0,0,1,1,0.6722515261016999,1,2,0,2,2,2,2,2,1,1.4275568069329394,1.3136738459715314,True,False,False,True,False,False,False
0,0,0,0,-0.9559778674420595,1,0,2,0,0,0,0,0,1,0.3092718063253347,-0.7282506486777149,True,False,False,False,True,False,False
0,0,1,0,-0.7117434584104956,1,0,2,0,2,0,2,2,0,1.2218189136460804,-0.2764081309514497,True,False,False,False,False,True,False
1,0,0,0,1.3642490183577978,1,2,2,2,2,0,0,2,1,0.32088604223668943,1.0965612674127005,False,False,False,True,True,False,False
0,0,1,1,1.0386031396490458,1,2,0,2,2,0,2,2,1,1.336302096200865,1.7227125398529826,True,False,True,False,True,False,False
1,0,1,1,0.428017117070136,1,2,2,0,0,2,0,2,1,0.23129050806338025,0.3835079210363303,False,False,True,False,True,False,False
0,0,1,0,0.428017117070136,1,2,0,0,0,2,2,0,1,-0.0026533867224840216,0.267163134850247,False,False,True,False,False,False,False
0,0,0,0,0.590840056424512,1,0,2,0,0,0,0,0,0,0.3490920437356946,0.5466275675182328,True,False,False,False,True,False,False
0,0,0,0,0.9571916699718578,1,2,0,2,2,0,2,2,1,1.3893957460813444,1.5862492982769996,True,False,True,False,False,True,False
1,0,1,1,1.6084834273893616,0,1,2,0,2,2,2,0,0,-0.5319307089685164,0.5386854946162223,False,False,False,True,False,False,True
0,0,0,0,-0.6710377235719016,1,0,0,2,0,0,0,0,0,0.3374778078243394,-0.4767370471621091,True,False,False,False,False,False,False
0,0,1,0,1.4456604880349857,1,0,0,2,0,2,2,0,0,-0.027541035103958902,0.8893872496953361,False,False,False,True,False,False,False
0,0,1,1,-0.7117434584104956,1,0,1,1,1,1,1,1,0,-1.472683817788267,-0.8790622761042917,False,True,True,False,False,False,True
1,0,1,1,1.3642490183577978,0,1,0,0,2,2,2,2,0,-0.34112540471054226,0.584758293219046,False,False,False,True,False,False,False
0,1,1,0,-1.2002122764736234,1,0,0,0,0,0,2,0,1,0.5133505230534289,-0.9106111734332728,True,False,False,False,False,True,False
0,0,1,1,1.6084834273893616,1,2,2,2,2,0,2,2,0,1.4856279864897142,2.55812207566171,True,False,False,True,True,False,False
1,0,0,0,-0.22327464034736777,1,0,1,1,1,1,1,1,0,-1.4793205240233267,-0.7756617523828113,False,True,False,True,True,False,False
0,0,1,1,-1.2002122764736234,1,0,1,1,1,1,1,1,0,-1.5025489958460367,-0.9823092238304292,False,True,False,False,False,False,True
1,0,0,0,-0.4268033145403377,1,2,0,2,0,0,0,0,1,0.4785078153193637,-0.24966396833390586,True,False,False,False,False,True,False
0,0,1,0,1.0386031396490458,1,0,2,2,0,0,2,0,1,0.010620025747636104,0.6547889470953383,False,False,False,False,True,False,False
0,0,1,1,1.6084834273893616,1,2,1,1,1,1,1,1,1,-1.3814291070561924,-0.2967021017645983,False,True,True,False,False,False,False
0,0,0,0,-0.019745966154397852,1,2,0,2,2,0,2,2,1,1.29814103534927,0.4903529349390694,True,False,True,False,True,False,False
0,0,1,1,-0.9559778674420595,1,0,0,2,0,2,2,0,1,0.02223426165899086,-0.7485884983466757,False,False,True,False,False,False,True
0,0,1,1,-0.9966836022806536,1,0,0,2,0,2,0,0,0,-0.2863725782712976,-0.8327481437945007,False,False,False,False,False,False,False
1,0,0,0,-1.1188008067964355,1,0,0,0,2,0,2,2,1,0.16824179883031035,-0.8564866047889079,False,False,True,False,False,False,True
0,0,0,0,0.26519417771576004,1,0,1,1,1,1,1,1,0,-1.4859572302583868,-0.6464824008716556,False,True,False,True,False,False,True
1,0,0,0,-0.3453918448631497,1,0,0,0,0,0,0,2,1,0.4950995809070136,-0.13090584507815084,True,False,False,False,True,False,False
1,0,1,1,-0.38609757970174374,1,2,1,1,1,1,1,1,0,-1.3465863993221274,-0.7726341113317686,False,True,True,False,False,False,True
0,1,0,0,-0.9966836022806536,1,2,0,0,0,0,0,2,0,0.6726314726948681,-0.7036346105670633,True,False,False,False,False,True,False
1,0,0,0,0.9164859351332638,1,0,0,2,0,2,0,2,1,-0.024222681986428636,0.5826959869958721,False,False,True,False,False,True,False
1,0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.11846650206736059,-0.9788647336491705,True,False,False,False,False,True,False
0,0,1,0,-0.38609757970174374,1,0,0,0,0,2,2,0,0,-0.16359351292268806,-0.4178077438063067,False,False,True,False,False,False,False
0,0,1,0,-1.1595065416350294,1,2,0,2,0,0,2,0,1,0.8866652487755522,-0.8485884107427095,True,False,False,False,False,True,False
0,0,0,0,0.8757802002946699,1,0,0,0,2,0,2,2,1,0.9679649001550363,1.21174326391976,True,False,True,False,True,False,False
0,1,0,0,1.3235432835192036,1,2,0,2,2,0,2,0,1,1.0127626672416914,1.7217910838809263,True,False,False,False,False,False,False
1,0,1,1,0.26519417771576004,0,1,0,0,0,0,0,0,1,-1.3167212212643575,-0.5930598939202861,False,False,True,False,True,False,False
1,0,1,0,0.7536629957788878,1,2,2,0,2,2,2,2,1,1.5470175191640188,1.5011023785734001,True,False,True,False,False,True,False
0,0,0,0,-0.6710377235719016,1,2,0,0,0,0,0,2,1,-0.06238374283802364,-0.5407124189363158,False,False,False,False,False,False,False
0,0,1,1,0.18378270803857208,1,2,0,2,2,0,0,2,1,1.0028076078891015,0.5412524076812367,True,False,False,False,False,True,False
0,0,1,1,1.0793088744876398,1,2,2,0,2,2,2,0,1,0.38227557491099445,0.974183138552438,False,False,False,True,False,False,True
0,1,1,1,0.631545791263106,1,0,2,0,2,2,2,2,1,1.313073624378155,1.2148806021103336,True,False,False,False,False,True,False
1,0,1,1,1.3235432835192036,1,0,2,0,0,2,2,2,1,0.3275227484717495,1.1061049185518568,False,False,False,True,False,False,False
0,0,1,1,-0.3453918448631497,1,0,1,1,1,1,1,1,0,-1.4942531130522119,-0.7748280541223792,False,True,True,False,False,False,True
0,0,0,0,-0.9966836022806536,1,0,2,0,0,2,0,2,0,0.03716685068787588,-0.7568377232393718,False,False,False,False,False,False,False
1,0,0,0,-0.4268033145403377,1,2,0,2,0,0,0,0,1,0.4619160497317138,-0.30675035974559517,True,False,False,False,False,False,True
1,0,0,0,-0.9152721326034655,1,0,2,0,0,2,2,0,0,-0.08893056777826343,-0.7399663031795758,False,False,False,False,False,False,False
1,0,0,0,1.3235432835192036,1,2,0,2,2,2,2,2,1,1.4673770443432994,2.0367973897568046,True,False,False,False,False,True,False
0,0,1,0,-0.38609757970174374,1,2,0,0,2,0,0,2,0,0.8368899520126024,-0.11162108794868314,True,False,False,False,False,False,True
1,0,0,0,-0.22327464034736777,1,0,2,0,0,2,0,0,0,-0.38094564212090193,-0.36765421161294704,False,False,False,False,False,False,True
0,0,0,0,-0.3453918448631497,1,0,1,1,1,1,1,1,0,-1.4760021709057967,-0.7775266037548304,False,True,True,False,True,False,False
0,0,0,0,-1.2816237461508113,1,0,2,0,0,0,0,0,1,-0.5418857683211062,-0.987596625955801,False,False,False,False,True,False,False
1,0,1,0,1.2421318138420157,1,0,2,0,2,0,2,2,0,1.1537926747367158,1.7687853384558063,True,False,False,True,True,False,False
1,0,1,1,1.1200146093262338,1,0,2,2,2,0,0,0,0,-0.14700174733503815,0.6121606386737731,False,False,False,True,False,False,False
0,0,0,0,-0.06045170099299184,0,1,2,2,0,2,0,2,1,-0.5004063543519814,-0.34191926267908407,False,False,False,True,False,False,False
0,0,1,1,1.6084834273893616,0,1,0,2,0,2,2,2,0,-0.37430893588584213,0.6514541540536101,False,False,False,True,True,False,False
1,0,1,1,-0.4268033145403377,1,0,1,1,1,1,1,1,0,-1.4826388771408567,-0.7946832363774057,False,True,True,False,False,False,False
0,1,0,0,-1.0373893371192475,1,0,0,2,2,0,2,0,1,0.0006649663950462456,-0.7923137781635462,False,False,False,False,False,True,False
1,0,1,1,-1.1595065416350294,1,0,0,0,0,0,0,0,0,-0.6530505977583607,-0.9407559473762634,False,False,False,False,False,False,True
0,0,0,0,-1.1188008067964355,1,2,1,1,1,1,1,1,0,-1.3100845150292975,-0.9497949916735793,False,True,False,False,False,False,True
0,0,0,0,-0.38609757970174374,1,0,0,2,0,2,0,0,1,0.4702119325255387,-0.22623265933018397,True,False,False,False,False,False,True
1,0,1,1,-0.9966836022806536,1,0,1,1,1,1,1,1,0,-1.5042081724048018,-0.9540731801152701,False,True,False,True,True,False,False
0,0,0,0,-0.9559778674420595,1,0,0,0,0,0,0,0,0,0.1367174442137754,-0.7230510042639677,True,False,False,False,False,True,False
0,1,1,0,-0.38609757970174374,1,0,2,0,0,0,2,2,1,1.0011484313303363,0.011722375739448168,True,False,False,False,False,True,False
1,0,1,1,1.6084834273893616,1,2,2,2,2,2,0,0,0,0.16326426915401518,1.2299310496539226,False,False,False,True,False,False,False
1,0,0,0,-0.30468611002455576,1,0,0,0,0,0,0,0,0,0.1997661534468453,-0.23342879168338698,True,False,False,False,False,False,True
1,0,1,1,-0.7117434584104956,0,1,2,0,0,0,0,0,1,-1.1524627419466233,-0.8028447035584773,False,False,False,False,False,False,False
1,0,0,0,-1.0373893371192475,1,0,0,0,0,0,2,0,0,-0.33448869847548224,-0.8463944679520989,False,False,False,False,False,False,True
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,2,0,1,-0.37762728900337217,-0.9854246225930963,False,False,False,False,False,False,True
1,1,1,0,-1.0373893371192475,1,2,0,0,0,0,2,2,1,1.0177401969179862,-0.726188342454541,True,False,False,False,False,False,False
0,0,1,1,0.631545791263106,1,0,2,0,2,0,2,2,1,1.1537926747367158,1.1750166616049378,True,False,True,False,False,False,False
0,0,1,1,1.4863662228735797,1,2,0,2,2,2,2,2,1,1.4541036318731793,2.278942855556503,True,False,True,False,False,False,False
1,1,1,1,0.9571916699718578,1,2,2,0,2,0,2,2,1,1.31473280093692,1.5337043684418743,True,False,True,False,False,False,False
1,1,0,0,-1.2002122764736234,1,0,0,0,0,0,2,0,1,0.49675875746577897,-0.8944418150664724,True,False,False,False,False,True,False
1,0,0,0,0.30589991255435406,1,0,2,0,2,0,0,2,0,0.08362379433329585,0.18940980235100535,False,False,False,False,False,True,False
0,0,0,0,-1.0780950719578415,1,0,1,1,1,1,1,1,0,-1.5058673489635668,-0.9543145138222373,False,True,False,True,False,False,True
0,0,0,0,1.1607203441648277,1,2,0,0,2,2,2,2,1,1.3827590398462843,1.8117866171517751,True,False,False,True,False,True,False
1,1,1,0,-1.2816237461508113,1,2,0,0,0,0,2,0,1,0.7008374741938728,-0.971163994454127,True,False,False,False,False,True,False
1,0,0,0,-0.22327464034736777,1,0,2,2,0,0,0,0,0,-0.31457857977030224,-0.3605458369713685,False,False,True,False,False,False,False
0,0,1,0,0.428017117070136,1,2,2,2,0,2,2,2,0,0.7141108866639929,0.5595279511270235,False,False,False,True,True,False,False
0,1,0,0,-0.5082147842175256,1,2,0,0,0,0,0,2,1,-0.11049986304220827,-0.4936304066498111,False,False,False,False,False,False,True
0,0,1,0,-0.6303319887333076,1,2,0,0,0,0,2,2,0,0.9181896033920867,-0.31576746461500493,True,False,False,False,False,True,False
1,0,0,0,-1.0780950719578415,1,0,0,0,0,0,0,0,1,0.13837662077254032,-0.8180487270974092,True,False,False,False,False,True,False
0,0,1,0,0.346605647392948,0,1,0,2,0,2,0,0,0,-0.9782492032762992,-0.3982816529698718,False,False,True,False,False,False,True
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,2,0,0.49675875746577897,-0.9738625440865781,True,False,False,False,False,True,False
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.15496838636019022,-0.9783820662352362,True,False,False,False,False,True,False
1,0,0,0,-0.7931549280876836,0,1,0,0,0,0,0,0,1,-1.3200395743818876,-0.8633097668677071,False,False,False,False,False,False,False
1,0,0,0,0.7943687306174818,1,0,0,2,2,2,2,2,1,1.3296653899658049,1.3723179367645544,True,False,True,False,False,False,False
0,0,0,0,-1.1188008067964355,1,0,0,2,0,0,0,0,0,-0.4771778825292717,-0.9015282502801448,False,False,False,False,False,False,False
1,0,1,1,1.6084834273893616,1,2,2,2,2,2,2,2,1,0.8518225410414869,1.817688323258518,False,False,False,True,True,False,False
0,0,1,0,-0.30468611002455576,1,2,0,2,0,0,0,0,0,-0.3593763468569571,-0.4064650595788496,False,False,False,False,False,True,False
0,0,0,0,1.3642490183577978,1,2,2,2,2,2,2,0,1,1.31473280093692,1.9656478250573013,True,False,True,False,False,False,False
1,0,0,1,0.9571916699718578,1,2,1,1,1,1,1,1,1,-1.3316538102932427,-0.38399908540299643,False,True,False,True,False,False,True
0,0,0,0,-1.0780950719578415,1,0,0,0,2,2,2,2,1,1.1620885575305409,-0.768619196024951,True,False,False,False,False,False,True
0,0,1,1,1.1200146093262338,0,1,2,0,2,2,2,2,0,-0.168571042598983,0.5664169314895409,False,False,False,True,True,False,False
1,1,0,0,0.631545791263106,1,2,0,2,0,0,2,2,1,1.1305642029140057,1.0728447458461996,True,False,True,False,False,True,False
1,0,1,1,-0.22327464034736777,1,0,2,2,0,0,0,0,1,-0.3378070515930122,-0.34621939054868095,False,False,False,False,True,False,False
1,0,1,1,1.6084834273893616,1,2,2,2,2,2,2,0,1,1.3661672742586346,2.3033175599601874,True,False,False,True,True,False,False
0,0,0,0,0.22448844287716607,1,2,2,2,2,0,0,0,1,0.04048520380540615,0.0978785091267287,False,False,False,False,False,False,False
1,0,1,0,-1.1595065416350294,1,2,0,2,0,0,2,2,1,1.1703844403243657,-0.8245427977576167,True,False,False,False,False,True,False
1,0,1,1,-1.1595065416350294,1,0,1,1,1,1,1,1,0,-1.5058673489635668,-0.9787330970817338,False,True,False,True,True,False,False
0,0,1,1,0.387311382231542,1,2,2,2,0,0,2,0,1,0.9795791360663916,0.7127967944790842,True,False,True,False,True,False,False
1,0,0,0,0.5501343215859179,1,2,0,2,2,0,2,0,1,0.9945117250952766,0.9318181032657461,True,False,True,False,True,False,False
1,0,1,0,0.30589991255435406,0,1,2,2,2,0,0,0,1,-0.7492828381667302,-0.25576312929180345,False,False,True,False,False,True,False
0,0,1,1,-0.06045170099299184,1,0,2,0,2,2,2,2,1,0.5382381714349038,0.10812422195888044,False,False,True,False,False,False,True
0,0,1,1,-0.10115743583158582,1,2,0,2,2,2,2,2,1,1.4126242179040545,0.41385014983047574,True,False,False,False,False,True,False
1,0,1,0,-0.7931549280876836,1,2,2,0,0,0,0,2,1,0.03053014445281582,-0.6130247733148432,False,False,False,False,False,True,False
1,1,1,0,-0.7524491932490895,1,0,1,1,1,1,1,1,0,-1.5025489958460367,-0.9085927460659111,False,True,True,False,False,False,True
0,0,0,0,-0.9152721326034655,1,0,1,1,1,1,1,1,1,-1.5141632317573919,-0.9276581089163178,False,True,True,False,False,False,True
1,1,0,0,-0.10115743583158582,1,2,0,0,2,2,2,0,1,0.13837662077254032,-0.09014238802860476,False,False,False,True,True,False,False
1,1,0,0,0.1023712383613841,1,2,2,0,0,0,0,2,0,0.8650959535116071,0.38664525922690357,True,False,False,False,True,False,False
1,0,1,0,-0.019745966154397852,1,2,0,0,0,2,0,0,1,0.4751894622018339,0.14033130212504497,True,False,True,False,False,True,False
1,0,0,0,-1.2409180113122174,1,0,2,0,0,0,0,0,1,0.35738792652951956,-0.9259029546838293,True,False,False,False,False,True,False
1,0,1,1,0.1023712383613841,1,0,1,1,1,1,1,1,0,-1.4942531130522119,-0.7166885701711968,False,True,True,False,False,True,False
1,0,1,1,-0.22327464034736777,1,2,2,2,0,2,2,0,0,1.1886353824707805,0.21685602666154477,True,False,False,False,False,True,False
1,0,1,1,1.6084834273893616,1,2,1,1,1,1,1,1,0,-1.3333129868520075,-0.1931699414756814,False,True,False,True,True,False,False
1,0,0,1,-1.2816237461508113,1,0,1,1,1,1,1,1,1,-1.5174815848749215,-1.0004970095645918,False,True,False,False,False,False,True
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6961891882862504,-0.989636992751069,False,False,False,False,False,False,True
1,0,0,0,1.2828375486806096,1,0,2,2,0,0,2,2,1,1.1737027934418955,1.8887501302463976,True,False,True,False,True,False,False
0,0,0,0,-0.5489205190561197,1,2,0,0,2,0,0,0,1,-0.29300928450635744,-0.5552582596380644,False,False,False,False,False,False,True
1,0,0,1,-1.1595065416350294,1,0,2,0,0,0,0,0,1,-0.5153389433808665,-0.9280091397628154,False,False,False,False,False,True,False
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.15496838636019022,-0.9783820662352362,True,False,False,False,False,True,False
0,0,0,0,0.06166550352279012,1,2,0,0,0,2,2,0,0,0.0023241429538111433,-0.06223543573203722,False,False,False,False,False,False,True
0,0,1,0,1.6084834273893616,0,1,2,2,2,0,0,2,1,-0.5219756496159262,0.5623581373269112,False,False,False,True,False,True,False
1,0,1,1,1.5270719577121736,1,2,2,2,2,2,2,2,1,1.712935175040518,2.5682142124985186,True,False,False,True,True,False,False
0,0,1,0,1.3642490183577978,1,2,2,2,2,0,0,0,0,0.06537285218688103,0.9086939462527098,False,False,False,True,False,False,False
1,1,1,0,1.4863662228735797,1,2,0,2,2,2,2,2,1,1.4424893959618246,2.2022206761688485,True,False,False,True,False,False,False
1,0,0,1,-0.7117434584104956,1,0,2,0,2,0,0,2,0,-0.0026533867224840216,-0.5917435282459198,False,False,True,False,False,False,True
0,0,0,0,1.5270719577121736,1,2,2,2,2,0,2,2,1,1.533744106693899,2.3862266580173643,True,False,False,True,False,False,True
0,0,0,0,1.3642490183577978,1,2,1,1,1,1,1,1,1,-1.3200395743818876,-0.2701773334261155,False,True,False,True,True,False,False
0,1,0,0,0.387311382231542,1,2,0,0,0,0,2,0,1,0.6543805305484532,0.5449821104252748,True,False,False,False,False,True,False
0,0,1,1,-1.2002122764736234,1,0,0,0,0,0,2,0,1,0.5233055824060188,-0.9038538296381922,True,False,False,False,False,True,False
1,0,0,0,-0.06045170099299184,1,2,0,2,2,0,2,2,1,1.2782309166440902,0.33660142417307437,True,False,True,False,False,True,False
0,0,0,0,0.387311382231542,0,1,2,2,2,2,0,2,1,-0.3378070515930122,0.02155123944138376,False,False,True,False,False,True,False
1,0,0,0,-1.2002122764736234,1,0,0,0,2,2,2,2,1,1.1206091435614158,-0.8800714897879724,True,False,False,False,False,True,False
1,0,0,0,1.2421318138420157,1,0,1,1,1,1,1,1,0,-1.4743429943470319,-0.4261447264106272,False,True,True,False,False,False,True
1,0,1,0,0.7129572609402939,1,0,1,1,1,1,1,1,0,-1.472683817788267,-0.5404491458014425,False,True,False,True,False,False,True
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.16492344571278056,-0.9782504296677995,True,False,False,False,False,True,False
0,0,1,0,1.2828375486806096,1,0,2,0,0,2,2,2,1,1.0608787874458763,1.7617427820979463,True,False,True,False,False,False,True
1,0,1,0,-0.6303319887333076,1,0,2,2,0,0,0,2,0,-0.004312563281248919,-0.49308192095215847,False,False,True,False,False,False,True
1,0,1,1,0.631545791263106,1,0,0,2,2,0,0,0,1,-0.3029643438589475,0.15439447541285917,False,False,True,False,True,False,False
1,0,1,0,0.22448844287716607,0,1,2,2,0,2,2,2,1,-0.16359351292268806,-0.0465706842070772,False,False,False,True,False,False,False
1,0,0,1,-0.7117434584104956,1,0,0,0,2,2,0,0,0,-0.3228744625641272,-0.6295671019560475,False,False,True,False,True,False,False
0,0,1,1,-0.1825689055087738,1,0,0,0,0,0,0,0,1,0.1815152113004305,-0.1347671843896256,True,False,True,False,False,False,False
